depa_nombre,muni_nombre,total_prestadores,profesional_independiente,ips,objeto_social_diferente,transporte_especial,natural,juridico,privada,mixta,publica,vencimiento_2025,vencimiento_2026,vencimiento_2027,vencimiento_2028,vencimiento_2029,municipio_pdet,municipio_zomac,municipio_pnis,municipio_pnsr_antes_2023,municipio_pnsr_2023,municipio_pnsr_2024,muni_nombre_corr,depa_nombre_corr,MPIO,depa_nombre:1,muni_nombre:1,AÑO,total_pob,total_cabecera,total_cprd,hombres_cabecera,hombres_cprd,hombres_total,mujeres_cabecera,mujeres_cprd,mujeres_total,hombres_primera_infancia,hombres_infancia,hombres_adolescencia,hombres_juventud,hombres_adultez,hombres_vejez,mujeres_primera_infancia,mujeres_infancia,mujeres_adolescencia,mujeres_juventud,mujeres_adultez,mujeres_vejez,etnia_cabecera,etnia_cprd,etnia_total,superficie,region
BOYACÁ,OTANCHE,2,1,1,0,0,1,1,1,0,1,1,1,0,0,0,NO,NO,NO,NO,SI,NO,OTANCHE,BOYACÁ,15507,BOYACÁ,OTANCHE,2025,8699,4142,4557,2007,2452,4459,2135,2105,4240,337,442,478,555,1969,678,385,418,418,557,1754,708,9,1,10,439.6358047139743,Región Centro Oriente
BOYACÁ,PACHAVITA,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,NO,NO,NO,NO,SI,NO,PACHAVITA,BOYACÁ,15511,BOYACÁ,PACHAVITA,2025,2637,669,1968,327,1025,1352,342,943,1285,67,87,100,110,519,469,79,92,92,84,456,482,3,0,3,66.9627146113204,Región Centro Oriente
BOYACÁ,PAIPA,46,42,4,0,0,42,4,44,0,2,18,14,7,5,2,NO,NO,NO,NO,NO,NO,PAIPA,BOYACÁ,15516,BOYACÁ,PAIPA,2025,36778,23277,13501,11147,6687,17834,12130,6814,18944,1393,1603,1743,2469,7629,2997,1254,1489,1651,2434,8413,3703,44,18,62,326.8803686212688,Región Centro Oriente
BOYACÁ,PAUNA,4,3,1,0,0,3,1,3,0,1,3,1,0,0,0,NO,NO,NO,NO,SI,NO,PAUNA,BOYACÁ,15531,BOYACÁ,PAUNA,2025,7689,2537,5152,1218,2752,3970,1319,2400,3719,217,323,385,430,1688,927,221,317,349,364,1565,903,8,4,12,259.6100945369989,Región Centro Oriente
BOYACÁ,PAYA,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,NO,SI,NO,NO,SI,SI,PAYA,BOYACÁ,15533,BOYACÁ,PAYA,2025,2812,689,2123,352,1143,1495,337,980,1317,147,161,167,253,610,157,151,158,144,179,500,185,2,0,2,427.1514869869492,Región Centro Oriente
BOYACÁ,PAZ DE RÍO,2,1,1,0,0,1,1,1,0,1,2,0,0,0,0,NO,NO,NO,NO,SI,NO,PAZ DE RÍO,BOYACÁ,15537,BOYACÁ,PAZ DE RÍO,2025,4560,3066,1494,1505,739,2244,1561,755,2316,166,191,207,309,928,443,165,183,176,244,947,601,1,0,1,113.4542172773661,Región Centro Oriente
BOYACÁ,PESCA,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,NO,NO,NO,NO,SI,NO,PESCA,BOYACÁ,15542,BOYACÁ,PESCA,2025,7256,2651,4605,1286,2417,3703,1365,2188,3553,334,378,383,457,1394,757,307,326,319,387,1377,837,2,2,4,246.0053188722902,Región Centro Oriente
BOYACÁ,PISBA,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,NO,SI,NO,NO,SI,SI,PISBA,BOYACÁ,15550,BOYACÁ,PISBA,2025,1899,666,1233,328,674,1002,338,559,897,92,108,115,169,377,141,112,102,85,125,341,132,1,0,1,509.9095405915822,Región Centro Oriente
BOYACÁ,PUERTO BOYACÁ,37,29,7,1,0,29,8,36,0,1,18,15,1,2,1,NO,NO,NO,NO,SI,NO,PUERTO BOYACÁ,BOYACÁ,15572,BOYACÁ,PUERTO BOYACÁ,2025,51143,37379,13764,17879,7491,25370,19500,6273,25773,2295,2474,2510,3635,11168,3288,2328,2490,2402,3419,11734,3400,1794,447,2241,1645.668123936183,Región Centro Oriente
BOYACÁ,PÁEZ,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,NO,NO,NO,NO,SI,NO,PÁEZ,BOYACÁ,15514,BOYACÁ,PÁEZ,2025,3499,1605,1894,802,1065,1867,803,829,1632,155,165,174,256,772,345,147,141,124,195,656,369,22,0,22,318.6591225354608,Región Centro Oriente
BOYACÁ,QUÍPAMA,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,NO,NO,NO,NO,SI,NO,QUÍPAMA,BOYACÁ,15580,BOYACÁ,QUÍPAMA,2025,5308,1635,3673,771,2034,2805,864,1639,2503,154,222,256,313,1196,664,168,216,236,289,1092,502,5,4,9,170.5257465563151,Región Centro Oriente
BOYACÁ,RAMIRIQUÍ,10,7,2,1,0,7,3,9,0,1,3,5,0,2,0,NO,NO,NO,NO,NO,NO,RAMIRIQUÍ,BOYACÁ,15599,BOYACÁ,RAMIRIQUÍ,2025,10743,4791,5952,2385,2961,5346,2406,2991,5397,395,483,557,777,2214,920,438,518,528,652,2169,1092,18,6,24,132.1233567978369,Región Centro Oriente
BOYACÁ,RONDÓN,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,NO,NO,NO,NO,SI,NO,RONDÓN,BOYACÁ,15621,BOYACÁ,RONDÓN,2025,2564,760,1804,366,909,1275,394,895,1289,110,134,125,125,434,347,72,102,112,134,498,371,9,4,13,221.3602827378555,Región Centro Oriente
BOYACÁ,RÁQUIRA,2,1,1,0,0,1,1,1,0,1,1,0,1,0,0,NO,NO,NO,NO,SI,NO,RÁQUIRA,BOYACÁ,15600,BOYACÁ,RÁQUIRA,2025,8618,3006,5612,1530,3049,4579,1476,2563,4039,359,402,432,662,2019,705,340,355,341,520,1723,760,11,19,30,225.4399690869697,Región Centro Oriente
BOYACÁ,SABOYÁ,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,NO,NO,NO,NO,SI,NO,SABOYÁ,BOYACÁ,15632,BOYACÁ,SABOYÁ,2025,14765,1651,13114,745,6480,7225,906,6634,7540,632,688,711,944,2902,1348,629,711,705,885,2985,1625,20,5,25,255.1851620195266,Región Centro Oriente
BOYACÁ,SAMACÁ,16,13,3,0,0,13,3,15,0,1,5,8,2,0,1,NO,NO,NO,NO,NO,NO,SAMACÁ,BOYACÁ,15646,BOYACÁ,SAMACÁ,2025,20038,8645,11393,4302,5782,10084,4343,5611,9954,1065,1050,1009,1544,4283,1133,995,1029,974,1425,4196,1335,56,9,65,150.9766847565165,Región Centro Oriente
BOYACÁ,SAN EDUARDO,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,NO,NO,NO,NO,SI,NO,SAN EDUARDO,BOYACÁ,15660,BOYACÁ,SAN EDUARDO,2025,1793,873,920,418,512,930,455,408,863,64,70,79,125,367,225,55,55,59,83,363,248,0,0,0,117.1538579886161,Región Centro Oriente
BOYACÁ,SAN JOSÉ DE PARE,2,1,1,0,0,1,1,1,0,1,2,0,0,0,0,NO,NO,NO,NO,SI,NO,SAN JOSÉ DE PARE,BOYACÁ,15664,BOYACÁ,SAN JOSÉ DE PARE,2025,5380,1293,4087,629,2191,2820,664,1896,2560,220,223,211,284,1202,680,188,204,190,222,1077,679,1,0,1,75.77295283903574,Región Centro Oriente
BOYACÁ,SAN LUIS DE GACENO,6,4,1,0,1,4,2,5,0,1,3,3,0,0,0,NO,NO,NO,NO,SI,NO,SAN LUIS DE GACENO,BOYACÁ,15667,BOYACÁ,SAN LUIS DE GACENO,2025,5919,2811,3108,1329,1702,3031,1482,1406,2888,214,269,281,353,1234,680,222,243,246,313,1232,632,8,3,11,460.9575958917942,Región Centro Oriente
BOYACÁ,SAN MIGUEL DE SEMA,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,NO,NO,NO,NO,SI,NO,SAN MIGUEL DE SEMA,BOYACÁ,15676,BOYACÁ,SAN MIGUEL DE SEMA,2025,3228,558,2670,275,1339,1614,283,1331,1614,156,184,174,157,587,356,119,134,126,160,656,419,1,6,7,93.67770633854406,Región Centro Oriente
BOYACÁ,SAN PABLO DE BORBUR,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,NO,NO,NO,NO,SI,NO,SAN PABLO DE BORBUR,BOYACÁ,15681,BOYACÁ,SAN PABLO DE BORBUR,2025,7166,1103,6063,598,3320,3918,505,2743,3248,280,340,375,457,1724,742,300,344,340,374,1319,571,2,9,11,184.5879430317761,Región Centro Oriente
BOYACÁ,SANTA MARÍA,2,0,0,1,1,0,2,2,0,0,2,0,0,0,0,NO,NO,NO,NO,SI,NO,SANTA MARÍA,BOYACÁ,15690,BOYACÁ,SANTA MARÍA,2025,3767,2306,1461,1143,820,1963,1163,641,1804,133,148,159,234,842,447,140,174,166,179,782,363,42,3,45,283.9507773527796,Región Centro Oriente
BOYACÁ,SANTA ROSA DE VITERBO,10,9,0,1,0,9,1,10,0,0,6,2,0,2,0,NO,NO,NO,NO,NO,NO,SANTA ROSA DE VITERBO,BOYACÁ,15693,BOYACÁ,SANTA ROSA DE VITERBO,2025,14257,8965,5292,4534,2928,7462,4431,2364,6795,426,530,572,1560,3126,1248,421,511,558,791,2960,1554,96,20,116,112.8568699978413,Región Centro Oriente
BOYACÁ,SANTA SOFÍA,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,NO,NO,NO,NO,SI,NO,SANTA SOFÍA,BOYACÁ,15696,BOYACÁ,SANTA SOFÍA,2025,3442,1227,2215,617,1134,1751,610,1081,1691,164,162,137,187,684,417,148,142,130,186,628,457,16,5,21,78.98348010926162,Región Centro Oriente
BOYACÁ,SANTANA,3,2,1,0,0,2,1,2,0,1,3,0,0,0,0,NO,NO,NO,NO,NO,NO,SANTANA,BOYACÁ,15686,BOYACÁ,SANTANA,2025,8230,3056,5174,1472,2778,4250,1584,2396,3980,345,364,383,565,1841,752,302,344,364,498,1685,787,4,2,6,67.4688961634978,Región Centro Oriente
BOYACÁ,SATIVANORTE,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,NO,NO,NO,NO,SI,NO,SATIVANORTE,BOYACÁ,15720,BOYACÁ,SATIVANORTE,2025,2347,821,1526,368,813,1181,453,713,1166,65,76,89,128,484,339,76,104,96,89,425,376,1,0,1,171.9485613951029,Región Centro Oriente
BOYACÁ,SIACHOQUE,3,2,1,0,0,2,1,2,0,1,2,0,0,1,0,NO,NO,NO,NO,SI,NO,SIACHOQUE,BOYACÁ,15740,BOYACÁ,SIACHOQUE,2025,7275,1476,5799,713,3059,3772,763,2740,3503,433,411,370,485,1431,642,379,397,363,439,1290,635,1,7,8,110.7392408563319,Región Centro Oriente
BOYACÁ,SOATÁ,13,12,1,0,0,12,1,12,0,1,7,4,1,1,0,NO,NO,NO,NO,NO,NO,SOATÁ,BOYACÁ,15753,BOYACÁ,SOATÁ,2025,9597,7089,2508,3271,1302,4573,3818,1206,5024,281,370,409,562,1841,1110,323,366,391,527,2121,1296,15,5,20,124.7657111663221,Región Centro Oriente
BOYACÁ,SOCHA,3,2,1,0,0,2,1,2,0,1,2,1,0,0,0,NO,NO,NO,NO,NO,NO,SOCHA,BOYACÁ,15757,BOYACÁ,SOCHA,2025,8592,4832,3760,2339,1938,4277,2493,1822,4315,395,405,399,562,1814,702,372,410,403,546,1729,855,18,7,25,152.6722169368148,Región Centro Oriente
BOYACÁ,SOCOTÁ,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,NO,NO,NO,NO,SI,NO,SOCOTÁ,BOYACÁ,15755,BOYACÁ,SOCOTÁ,2025,7770,1855,5915,960,3172,4132,895,2743,3638,419,394,359,500,1676,784,378,396,351,411,1324,778,6,4,10,650.4243620549696,Región Centro Oriente
BOYACÁ,SOGAMOSO,268,216,45,5,2,216,52,265,0,3,103,133,14,15,3,NO,NO,NO,NO,NO,NO,SOGAMOSO,BOYACÁ,15759,BOYACÁ,SOGAMOSO,2025,139021,123964,15057,59108,7551,66659,64856,7506,72362,4878,5671,6334,10021,29653,10102,4626,5281,5815,9589,33504,13547,289,36,325,202.7560588467352,Región Centro Oriente
BOYACÁ,SOMONDOCO,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,NO,NO,NO,NO,SI,NO,SOMONDOCO,BOYACÁ,15761,BOYACÁ,SOMONDOCO,2025,3096,822,2274,396,1121,1517,426,1153,1579,67,83,97,129,618,523,77,98,105,120,576,603,1,0,1,61.63665654659825,Región Centro Oriente
BOYACÁ,SORA,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,NO,NO,NO,NO,SI,NO,SORA,BOYACÁ,15762,BOYACÁ,SORA,2025,3292,648,2644,332,1375,1707,316,1269,1585,174,171,163,235,664,300,139,153,143,203,632,315,0,1,1,46.81298831834148,Región Centro Oriente
BOYACÁ,SORACÁ,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,NO,NO,NO,NO,NO,NO,SORACÁ,BOYACÁ,15764,BOYACÁ,SORACÁ,2025,6481,1904,4577,924,2304,3228,980,2273,3253,303,345,344,428,1269,539,322,358,340,409,1293,531,8,3,11,58.23205858301115,Región Centro Oriente
BOYACÁ,SOTAQUIRÁ,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,NO,NO,NO,NO,SI,NO,SOTAQUIRÁ,BOYACÁ,15763,BOYACÁ,SOTAQUIRÁ,2025,8876,1314,7562,680,3904,4584,634,3658,4292,422,448,440,586,1813,875,416,414,388,512,1683,879,2,1,3,267.2607480807731,Región Centro Oriente
BOYACÁ,SUSACÓN,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,NO,NO,NO,NO,SI,NO,SUSACÓN,BOYACÁ,15774,BOYACÁ,SUSACÓN,2025,2882,751,2131,355,1140,1495,396,991,1387,84,116,130,173,606,386,95,109,101,139,518,425,0,0,0,183.5527088534455,Región Centro Oriente
BOYACÁ,SUTAMARCHÁN,2,1,1,0,0,1,1,1,0,1,0,1,1,0,0,NO,NO,NO,NO,NO,NO,SUTAMARCHÁN,BOYACÁ,15776,BOYACÁ,SUTAMARCHÁN,2025,6648,2613,4035,1305,2047,3352,1308,1988,3296,244,298,333,457,1410,610,264,282,276,393,1359,722,9,6,15,94.23997994647877,Región Centro Oriente
BOYACÁ,SÁCHICA,3,2,1,0,0,2,1,2,0,1,1,1,1,0,0,NO,NO,NO,NO,NO,NO,SÁCHICA,BOYACÁ,15638,BOYACÁ,SÁCHICA,2025,5989,3017,2972,1500,1577,3077,1517,1395,2912,319,306,300,495,1278,379,276,280,285,443,1219,409,16,1,17,69.69646199272545,Región Centro Oriente
BOYACÁ,TASCO,2,1,1,0,0,1,1,1,0,1,1,1,0,0,0,NO,NO,NO,NO,SI,NO,TASCO,BOYACÁ,15790,BOYACÁ,TASCO,2025,6289,1985,4304,988,2203,3191,997,2101,3098,297,314,298,391,1334,557,221,281,286,335,1217,758,0,6,6,221.278536482946,Región Centro Oriente
BOYACÁ,TENZA,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,NO,NO,NO,NO,NO,NO,TENZA,BOYACÁ,15798,BOYACÁ,TENZA,2025,4143,1374,2769,632,1403,2035,742,1366,2108,123,150,162,212,817,571,93,126,145,172,816,756,50,6,56,47.04645948438257,Región Centro Oriente
BOYACÁ,TIBANÁ,5,4,1,0,0,4,1,4,0,1,4,1,0,0,0,NO,NO,NO,NO,SI,NO,TIBANÁ,BOYACÁ,15804,BOYACÁ,TIBANÁ,2025,9781,2248,7533,1079,3749,4828,1169,3784,4953,409,440,421,510,1877,1171,366,399,397,480,1875,1436,8,2,10,133.5237337669997,Región Centro Oriente
BOYACÁ,TIBASOSA,3,1,1,1,0,1,2,2,0,1,1,1,1,0,0,NO,NO,NO,NO,NO,NO,TIBASOSA,BOYACÁ,15806,BOYACÁ,TIBASOSA,2025,14184,5128,9056,2388,4624,7012,2740,4432,7172,575,599,631,1016,2994,1197,497,544,582,925,3133,1491,17,11,28,89.0504864942615,Región Centro Oriente
BOYACÁ,TINJACÁ,2,1,1,0,0,1,1,1,0,1,1,0,0,1,0,NO,NO,NO,NO,SI,NO,TINJACÁ,BOYACÁ,15808,BOYACÁ,TINJACÁ,2025,3563,957,2606,419,1341,1760,538,1265,1803,146,148,148,203,706,409,154,150,134,204,720,441,1,12,13,86.40728615085966,Región Centro Oriente
BOYACÁ,TIPACOQUE,2,1,1,0,0,1,1,1,0,1,1,1,0,0,0,NO,NO,NO,NO,SI,NO,TIPACOQUE,BOYACÁ,15810,BOYACÁ,TIPACOQUE,2025,3548,1128,2420,569,1251,1820,559,1169,1728,141,162,177,224,710,406,125,136,136,177,730,424,2,1,3,73.77688748929238,Región Centro Oriente
BOYACÁ,TOCA,2,1,1,0,0,1,1,1,0,1,0,1,0,1,0,NO,NO,NO,NO,NO,NO,TOCA,BOYACÁ,15814,BOYACÁ,TOCA,2025,9540,4952,4588,2497,2363,4860,2455,2225,4680,515,518,478,656,1889,804,452,468,455,625,1845,835,7,6,13,180.6686045270256,Región Centro Oriente
BOYACÁ,TOGÜÍ,2,1,1,0,0,1,1,1,0,1,1,0,0,1,0,NO,NO,NO,NO,SI,NO,TOGÜÍ,BOYACÁ,15816,BOYACÁ,TOGÜÍ,2025,4659,844,3815,383,2002,2385,461,1813,2274,211,248,226,221,979,500,216,235,208,226,916,473,8,5,13,98.34186317715621,Región Centro Oriente
BOYACÁ,TOTA,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,NO,NO,NO,NO,SI,NO,TOTA,BOYACÁ,15822,BOYACÁ,TOTA,2025,5627,1152,4475,584,2240,2824,568,2235,2803,315,299,267,342,1128,473,280,292,261,317,1102,551,0,1,1,203.9881440729842,Región Centro Oriente
BOYACÁ,TUNJA,580,426,136,17,1,426,154,576,0,4,246,212,47,60,15,NO,NO,NO,NO,NO,NO,TUNJA,BOYACÁ,15001,BOYACÁ,TUNJA,2025,188945,181236,7709,85607,3893,89500,95629,3816,99445,6680,7771,9041,15481,40029,10498,6414,7457,8666,15295,46660,14953,842,25,867,130.4509968033138,Región Centro Oriente
BOYACÁ,TUNUNGUÁ,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,NO,NO,NO,NO,SI,NO,TUNUNGUÁ,BOYACÁ,15832,BOYACÁ,TUNUNGUÁ,2025,1645,342,1303,185,721,906,157,582,739,104,86,70,100,371,175,67,65,61,90,286,170,0,4,4,26.85215964819535,Región Centro Oriente
BOYACÁ,TURMEQUÉ,2,1,1,0,0,1,1,1,0,1,1,1,0,0,0,NO,NO,NO,NO,NO,NO,TURMEQUÉ,BOYACÁ,15835,BOYACÁ,TURMEQUÉ,2025,6598,2468,4130,1170,2110,3280,1298,2020,3318,254,296,299,317,1296,818,216,268,273,295,1310,956,2,2,4,77.20928162834531,Región Centro Oriente
BOYACÁ,TUTA,5,4,1,0,0,4,1,4,0,1,2,3,0,0,0,NO,NO,NO,NO,NO,NO,TUTA,BOYACÁ,15837,BOYACÁ,TUTA,2025,9008,2931,6077,1436,2965,4401,1495,3112,4607,408,424,406,565,1761,837,400,427,414,560,1816,990,3,15,18,179.5548228693652,Región Centro Oriente
BOYACÁ,TUTAZÁ,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,NO,NO,NO,NO,SI,NO,TUTAZÁ,BOYACÁ,15839,BOYACÁ,TUTAZÁ,2025,2204,261,1943,110,952,1062,151,991,1142,114,100,92,141,417,198,96,93,90,129,482,252,4,3,7,121.7913253568482,Región Centro Oriente
BOYACÁ,TÓPAGA,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,NO,NO,NO,NO,NO,NO,TÓPAGA,BOYACÁ,15820,BOYACÁ,TÓPAGA,2025,3906,1277,2629,626,1266,1892,651,1363,2014,186,177,171,266,778,314,179,188,198,271,797,381,1,2,3,33.94555566829258,Región Centro Oriente
BOYACÁ,VENTAQUEMADA,5,4,1,0,0,4,1,4,0,1,4,1,0,0,0,NO,NO,NO,NO,NO,NO,VENTAQUEMADA,BOYACÁ,15861,BOYACÁ,VENTAQUEMADA,2025,17192,3291,13901,1619,6974,8593,1672,6927,8599,857,898,869,1132,3481,1356,741,795,790,1111,3515,1647,0,11,11,162.5815474666309,Región Centro Oriente
BOYACÁ,VILLA DE LEYVA,32,30,2,0,0,30,2,31,0,1,13,9,5,4,1,NO,NO,NO,NO,NO,NO,VILLA DE LEYVA,BOYACÁ,15407,BOYACÁ,VILLA DE LEYVA,2025,17787,9235,8552,4342,4366,8708,4893,4186,9079,699,740,770,1282,3819,1398,679,709,727,1217,4030,1717,52,20,72,134.4619046801376,Región Centro Oriente
BOYACÁ,VIRACACHÁ,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,NO,NO,NO,NO,SI,NO,VIRACACHÁ,BOYACÁ,15879,BOYACÁ,VIRACACHÁ,2025,3024,558,2466,264,1303,1567,294,1163,1457,92,139,166,195,613,362,105,125,123,138,555,411,0,2,2,63.72222434829116,Región Centro Oriente
BOYACÁ,ZETAQUIRA,2,1,1,0,0,1,1,1,0,1,2,0,0,0,0,NO,NO,NO,NO,SI,NO,ZETAQUIRA,BOYACÁ,15897,BOYACÁ,ZETAQUIRA,2025,4996,1471,3525,687,1849,2536,784,1676,2460,188,225,243,283,987,610,178,207,216,249,981,629,12,0,12,226.7360574581775,Región Centro Oriente
BUENAVENTURA,BUENAVENTURA,147,73,65,8,1,73,74,144,0,3,77,37,7,22,4,SI,SI,SI,SI,SI,SI,BUENAVENTURA,VALLE DEL CAUCA,76109,VALLE DEL CAUCA,BUENAVENTURA,2025,324644,252114,72530,117506,37122,154628,134608,35408,170016,20855,22029,20044,24240,53309,14151,20250,21172,19288,25371,64307,19628,219212,68927,288139,6886.437164213883,Región Pacífico
CALDAS,AGUADAS,23,22,1,0,0,22,1,22,0,1,7,8,5,3,0,NO,NO,NO,NO,SI,NO,AGUADAS,CALDAS,17013,CALDAS,AGUADAS,2025,23649,12992,10657,6004,5733,11737,6988,4924,11912,957,996,914,1350,5196,2324,852,957,906,1289,5192,2716,71,61,132,475.90687357872,Región Eje Cafetero 
CALDAS,ANSERMA,36,31,4,1,0,31,5,35,0,1,15,14,4,2,1,NO,SI,NO,NO,SI,SI,ANSERMA,CALDAS,17042,CALDAS,ANSERMA,2025,37757,22738,15019,10941,7990,18931,11797,7029,18826,1346,1549,1541,2279,8243,3973,1259,1446,1427,2145,8242,4307,795,636,1431,204.8421040340087,Región Eje Cafetero 
CALDAS,ARANZAZU,6,5,1,0,0,5,1,5,0,1,4,1,0,1,0,NO,NO,NO,NO,NO,NO,ARANZAZU,CALDAS,17050,CALDAS,ARANZAZU,2025,10910,7533,3377,3375,1722,5097,4158,1655,5813,443,480,440,535,2044,1155,409,472,475,626,2420,1411,8,4,12,144.1025122386854,Región Eje Cafetero 
CALDAS,BELALCÁZAR,6,5,1,0,0,5,1,5,0,1,3,2,1,0,0,NO,SI,NO,NO,SI,SI,BELALCÁZAR,CALDAS,17088,CALDAS,BELALCÁZAR,2025,10995,5316,5679,2596,2968,5564,2720,2711,5431,572,556,480,648,2181,1127,490,489,455,676,2217,1104,38,1129,1167,113.8998582051417,Región Eje Cafetero 
CALDAS,CHINCHINÁ,39,35,3,0,1,35,4,38,0,1,18,10,9,2,0,NO,NO,NO,NO,NO,NO,CHINCHINÁ,CALDAS,17174,CALDAS,CHINCHINÁ,2025,53884,48188,5696,22801,2928,25729,25387,2768,28155,1790,2078,2145,3414,11332,4970,1627,2026,2170,3553,12704,6075,202,60,262,109.9463372876207,Región Eje Cafetero 
CALDAS,FILADELFIA,8,7,1,0,0,7,1,7,0,1,4,3,1,0,0,NO,NO,NO,NO,NO,NO,FILADELFIA,CALDAS,17272,CALDAS,FILADELFIA,2025,11779,4622,7157,2257,3653,5910,2365,3504,5869,411,483,479,621,2464,1452,409,475,447,579,2517,1442,26,261,287,198.9814709757308,Región Eje Cafetero 
CALDAS,LA DORADA,106,79,22,1,4,79,27,104,0,2,63,30,6,7,0,NO,NO,NO,NO,NO,NO,LA DORADA,CALDAS,17380,CALDAS,LA DORADA,2025,75837,67152,8685,31348,5209,36557,35804,3476,39280,3058,3427,3271,4671,16146,5984,2989,3414,3295,4814,17285,7483,1552,245,1797,601.9897203596696,Región Eje Cafetero 
CALDAS,LA MERCED,2,1,1,0,0,1,1,1,0,1,1,1,0,0,0,NO,NO,NO,NO,NO,NO,LA MERCED,CALDAS,17388,CALDAS,LA MERCED,2025,6312,2652,3660,1286,1910,3196,1366,1750,3116,213,241,241,352,1367,782,192,231,235,313,1375,770,13,16,29,87.38438485907747,Región Eje Cafetero 
CALDAS,MANIZALES,1038,856,161,16,5,855,183,1028,3,7,541,295,92,80,30,NO,NO,NO,NO,NO,NO,MANIZALES,CALDAS,17001,CALDAS,MANIZALES,2025,459262,435587,23675,203643,12384,216027,231944,11291,243235,12881,15098,16911,31253,99018,40866,12699,14726,16230,30995,111091,57494,9674,769,10443,400.1334751312577,Región Eje Cafetero 
CALDAS,MANZANARES,23,21,1,1,0,21,2,22,0,1,6,4,2,4,7,NO,NO,NO,NO,NO,NO,MANZANARES,CALDAS,17433,CALDAS,MANZANARES,2025,18872,11725,7147,5544,3922,9466,6181,3225,9406,767,836,806,1101,3983,1973,743,805,757,1076,3966,2059,123,60,183,181.1714389430828,Región Eje Cafetero 
CALDAS,MARMATO,4,3,1,0,0,3,1,3,0,1,2,2,0,0,0,NO,NO,NO,NO,NO,NO,MARMATO,CALDAS,17442,CALDAS,MARMATO,2025,9341,1561,7780,810,3938,4748,751,3842,4593,532,485,411,677,2054,589,450,445,402,647,1978,671,547,2816,3363,40.36535102575412,Región Eje Cafetero 
CALDAS,MARQUETALIA,9,8,1,0,0,8,1,8,0,1,3,4,0,2,0,NO,NO,NO,NO,NO,NO,MARQUETALIA,CALDAS,17444,CALDAS,MARQUETALIA,2025,13763,7324,6439,3377,3496,6873,3947,2943,6890,582,667,627,740,2851,1406,602,625,554,750,2837,1522,18,9,27,87.52370841216296,Región Eje Cafetero 
CALDAS,MARULANDA,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,NO,SI,NO,NO,SI,SI,MARULANDA,CALDAS,17446,CALDAS,MARULANDA,2025,2743,990,1753,472,980,1452,518,773,1291,143,131,114,157,636,271,113,106,96,136,586,254,6,2,8,364.9408204116687,Región Eje Cafetero 
CALDAS,NEIRA,15,13,1,1,0,13,2,14,0,1,8,1,3,3,0,NO,NO,NO,NO,NO,NO,NEIRA,CALDAS,17486,CALDAS,NEIRA,2025,21755,13109,8646,6167,4681,10848,6942,3965,10907,855,966,944,1292,4463,2328,785,852,828,1292,4713,2437,39,136,175,363.6694019411632,Región Eje Cafetero 
CALDAS,NORCASIA,3,2,1,0,0,2,1,2,0,1,1,2,0,0,0,NO,SI,NO,NO,SI,SI,NORCASIA,CALDAS,17495,CALDAS,NORCASIA,2025,6168,4344,1824,2103,955,3058,2241,869,3110,297,334,314,398,1250,465,265,302,304,417,1321,501,28,7,35,233.7417169022347,Región Eje Cafetero 
CALDAS,PALESTINA,2,2,0,0,0,2,0,2,0,0,1,1,0,0,0,NO,SI,NO,NO,SI,SI,PALESTINA,CALDAS,17524,CALDAS,PALESTINA,2025,16121,6075,10046,2935,5188,8123,3140,4858,7998,680,682,623,980,3598,1560,622,666,632,993,3575,1510,47,211,258,105.9355735223911,Región Eje Cafetero 
CALDAS,PENSILVANIA,6,5,1,0,0,5,1,5,0,1,2,3,1,0,0,NO,SI,NO,NO,SI,SI,PENSILVANIA,CALDAS,17541,CALDAS,PENSILVANIA,2025,20450,9161,11289,4230,6058,10288,4931,5231,10162,845,921,870,1167,4322,2163,805,896,843,1104,4083,2431,47,183,230,499.0931935513019,Región Eje Cafetero 
